Date,MeanTemp,GHG emmisions
06/01/2011,0.51,1467038496
06/01/2011,0.4706,1351477676
06/02/2011,0.53,1456816457
06/02/2011,0.4976,1429709861
06/03/2011,0.64,1361359709
06/03/2011,0.5915,1389023150
06/04/2011,0.65,1394616068
06/04/2011,0.6522,1472661188
06/05/2011,0.53,1573558926
06/05/2011,0.5741,1525655574
06/06/2011,0.59,1466122150
06/06/2011,0.6465,1424084371
06/07/2011,0.73,1499622004
06/07/2011,0.6282,1530428742
06/08/2011,0.73,1411965007
06/08/2011,0.616,1410749479
06/09/2011,0.56,1430845814
06/09/2011,0.5998,1521063912
06/10/2011,0.66,1359573445
06/10/2011,0.6349,1559852328
06/11/2011,0.56,1442231385
06/11/2011,0.4857,1531773742
06/12/2011,0.54,1369966426
06/12/2011,0.5485,1379812230
06/01/2012,0.46,1396786402
06/01/2012,0.4228,1500103736
06/02/2012,0.49,1397822338
06/02/2012,0.4235,1360966205
06/03/2012,0.58,1493314253
06/03/2012,0.5218,1434141805
06/04/2012,0.69,1438835896
06/04/2012,0.7335,1483122381
06/05/2012,0.76,1407248083
06/05/2012,0.7221,1405826560
06/06/2012,0.62,1510788074
06/06/2012,0.7039,1499231660
06/07/2012,0.57,1565701005
06/07/2012,0.6884,1502698092
06/08/2012,0.63,1375588171
06/08/2012,0.6694,1545034180
06/09/2012,0.76,1392579945
06/09/2012,0.7266,1417446332
06/10/2012,0.78,1377689223
06/10/2012,0.7022,1491261217
06/11/2012,0.75,1526712272
06/11/2012,0.7087,1544621621
06/12/2012,0.53,1548962294
06/12/2012,0.4655,1370781804
06/01/2013,0.68,1548772340
06/01/2013,0.5873,1523616032
06/02/2013,0.55,1418499428
06/02/2013,0.6357,1401377419
06/03/2013,0.66,1447641437
06/03/2013,0.6139,1451995764
06/04/2013,0.52,1374148629
06/04/2013,0.561,1404154889
06/05/2013,0.61,1565626645
06/05/2013,0.7141,1420811725
06/06/2013,0.65,1556906034
06/06/2013,0.6838,1437860468
06/07/2013,0.59,1592916689
06/07/2013,0.6662,1501202518
06/08/2013,0.66,1484031618
06/08/2013,0.6605,1450989643
06/09/2013,0.78,1377586870
06/09/2013,0.6857,1412127216
06/10/2013,0.69,1594039093
06/10/2013,0.6787,1468158337
06/11/2013,0.81,1392169609
06/11/2013,0.8293,1524905061
06/12/2013,0.67,1404524276
06/12/2013,0.6981,1490806372
06/01/2014,0.73,1539726171
06/01/2014,0.6936,1387153584
06/02/2014,0.51,1504010038
06/02/2014,0.48,1571851457
06/03/2014,0.77,1413894624
06/03/2014,0.7695,1549664472
06/04/2014,0.78,1468664935
06/04/2014,0.8006,1419043891
06/05/2014,0.87,1553210411
06/05/2014,0.7938,1353071160
06/06/2014,0.66,1448147430
06/06/2014,0.7623,1353220896
06/07/2014,0.57,1465430524
06/07/2014,0.6988,1536133083
06/08/2014,0.82,1480114663
06/08/2014,0.7986,1358817191
06/09/2014,0.9,1537945594
06/09/2014,0.7872,1453111180
06/10/2014,0.85,1573944033
06/10/2014,0.7851,1458403471
06/11/2014,0.67,1455772938
06/11/2014,0.6895,1552545658
06/12/2014,0.79,1401693941
06/12/2014,0.8308,1373875214
06/01/2015,0.81,1572532353
06/01/2015,0.8141,1566905496
06/02/2015,0.86,1440353666
06/02/2015,0.8843,1562127360
06/03/2015,0.9,1578192569
06/03/2015,0.8969,1374165962
06/04/2015,0.74,1520956082
06/04/2015,0.7741,1362279266
06/05/2015,0.78,1357888171
06/05/2015,0.8584,1384854767
06/06/2015,0.78,1420043542
06/06/2015,0.8835,1569932752
06/07/2015,0.71,1415100603
06/07/2015,0.8072,1464480496
06/08/2015,0.78,1469007053
06/08/2015,0.8746,1533872616
06/09/2015,0.81,1432240078
06/09/2015,0.926,1543989146
06/10/2015,1.06,1432494567
06/10/2015,0.9913,1393578291
06/11/2015,1.04,1350146612
06/11/2015,0.9655,1513315000
06/12/2015,1.11,1396096256
06/12/2015,1.1219,1565859716
06/01/2016,1.17,1445892984
06/01/2016,1.0569,1377189861
06/02/2016,1.35,1602947206
06/02/2016,1.1921,1438711502
06/03/2016,1.3,1572686049
06/03/2016,1.2245,1445147298
06/04/2016,1.09,1394307012
06/04/2016,1.0733,1462884839
06/05/2016,0.93,1552605951
06/05/2016,0.8738,1474192957
06/06/2016,0.76,1408644932
06/06/2016,0.9006,1491019795
06/07/2016,0.83,1488496685
06/07/2016,0.8687,1520544353
06/08/2016,0.98,1547454109
06/08/2016,0.8998,1423763065
06/09/2016,0.87,1507271878
06/09/2016,0.8767,1460255006
06/10/2016,0.89,1497816591
06/10/2016,0.7292,1409438329
06/11/2016,0.93,1499202401
06/11/2016,0.7504,1608098857
06/12/2016,0.81,1610319338
06/12/2016,0.7895,1457457894
